user,timestamp,activity,x-axis,y-axis,z-axis
Enter ID Here,1.75425E+12,Snacking on chips,-7.3663216,0.73543435,6.3062897
Enter ID Here,1.75425E+12,Snacking on chips,-7.2693014,-0.78454316,5.791246
Enter ID Here,1.75425E+12,Snacking on chips,-1.8948814,-2.73572,9.572624
Enter ID Here,1.75425E+12,Snacking on chips,-0.2874662,-0.34376165,8.973737
Enter ID Here,1.75425E+12,Snacking on chips,-2.2194786,-2.9908462,10.227808
Enter ID Here,1.75425E+12,Snacking on chips,-6.1913033,-3.8963647,5.5433064
Enter ID Here,1.75425E+12,Snacking on chips,-6.4308586,-3.7478406,5.0174828
Enter ID Here,1.75425E+12,Snacking on chips,-2.2793674,-0.9007274,11.153688
Enter ID Here,1.75425E+12,Snacking on chips,-1.0109228,2.1248543,10.772796
Enter ID Here,1.75425E+12,Snacking on chips,-6.547043,-0.77496094,5.7624993
Enter ID Here,1.75425E+12,Snacking on chips,1.3486956,-2.9177818,9.658864
Enter ID Here,1.75425E+12,Snacking on chips,-6.9375176,-0.2970484,6.2236433
Enter ID Here,1.75425E+12,Snacking on chips,-3.8173115,-1.0037361,9.079141
Enter ID Here,1.75425E+12,Snacking on chips,-5.1540294,-3.4184523,6.6368756
Enter ID Here,1.75425E+12,Snacking on chips,1.6792817,-0.08623986,9.613349
Enter ID Here,1.75425E+12,Snacking on chips,-8.286213,-0.14732642,4.4449463
Enter ID Here,1.75425E+12,Snacking on chips,-6.4176826,-1.982319,5.526538
Enter ID Here,1.75425E+12,Snacking on chips,-5.3947825,-1.2792246,7.3100257
Enter ID Here,1.75425E+12,Snacking on chips,-1.8409815,1.6661062,8.592844
Enter ID Here,1.75425E+12,Snacking on chips,1.5535152,-1.5702841,9.848113
Enter ID Here,1.75425E+12,Snacking on chips,-4.995923,-5.301356,5.731357
Enter ID Here,1.75425E+12,Snacking on chips,-2.907002,-2.1248543,8.433539
Enter ID Here,1.75425E+12,Snacking on chips,-3.3058612,-0.1137887,9.503154
Enter ID Here,1.75425E+12,Snacking on chips,-1.0851849,-1.6014262,10.082877
Enter ID Here,1.75425E+12,Snacking on chips,-2.7692578,-0.019164413,10.0613165
Enter ID Here,1.75425E+12,Snacking on chips,-4.508428,-0.5138458,6.9818354
Enter ID Here,1.75425E+12,Snacking on chips,-4.3790684,0.6983033,6.1565676
Enter ID Here,1.75425E+12,Snacking on chips,-7.475319,0.4551548,6.1960945
Enter ID Here,1.75425E+12,Snacking on chips,-8.093371,-0.17008416,5.173194
Enter ID Here,1.75425E+12,Snacking on chips,-7.230973,-1.7619282,5.797235
Areta,1.75422E+12,Snacking on chocolate bar,-8.211951,-0.45755038,5.411551
Areta,1.75422E+12,Snacking on chocolate bar,-8.14248,-0.62523896,5.213918
Areta,1.75422E+12,Snacking on chocolate bar,-8.116129,-0.6767433,5.29896
Areta,1.75422E+12,Snacking on chocolate bar,-8.092174,-0.5150436,5.273807
Areta,1.75422E+12,Snacking on chocolate bar,-8.0730095,-0.51264805,5.6918306
Areta,1.75422E+12,Snacking on chocolate bar,-8.050251,-0.5641524,5.467847
Areta,1.75422E+12,Snacking on chocolate bar,-8.009527,-0.71267664,5.2187095
Areta,1.75422E+12,Snacking on chocolate bar,-7.9268804,-0.3509483,5.231885
Areta,1.75422E+12,Snacking on chocolate bar,-7.912507,-0.36891496,5.5924153
Areta,1.75422E+12,Snacking on chocolate bar,-7.8418384,-0.8576075,5.107316
Areta,1.75422E+12,Snacking on chocolate bar,-7.8250694,-0.41922155,5.2654223
Areta,1.75422E+12,Snacking on chocolate bar,-7.810696,-3.0495372,6.331443
Areta,1.75422E+12,Snacking on chocolate bar,-7.7544007,-0.10540427,5.216314
Areta,1.75422E+12,Snacking on chocolate bar,-7.711281,-2.4075294,5.0689874
Areta,1.75422E+12,Snacking on chocolate bar,-7.6202497,-0.99774724,5.01389
Areta,1.75422E+12,Snacking on chocolate bar,-7.581921,-4.07124,5.283389
Areta,1.75422E+12,Snacking on chocolate bar,-7.532812,-0.25392848,5.0857563
Areta,1.75422E+12,Snacking on chocolate bar,-7.500472,-0.31381726,5.065394
Areta,1.75422E+12,Snacking on chocolate bar,-7.46933,-1.0612293,5.233083
Areta,1.75422E+12,Snacking on chocolate bar,-7.3938704,-2.451847,5.300158
Areta,1.75422E+12,Snacking on chocolate bar,-7.3866835,-1.843377,5.091745
Areta,1.75422E+12,Snacking on chocolate bar,-7.3004436,-3.969429,5.881079
Areta,1.75422E+12,Snacking on chocolate bar,-7.299246,-3.643634,5.621162
Areta,1.75422E+12,Snacking on chocolate bar,-7.2944546,-1.4301443,5.0737786
Areta,1.75422E+12,Snacking on chocolate bar,-7.239357,3.135777,5.4558687
Areta,1.75422E+12,Snacking on chocolate bar,-7.160304,-2.7872243,6.411694
Areta,1.75422E+12,Snacking on chocolate bar,-7.145931,-4.3347507,5.848739
Areta,1.75422E+12,Snacking on chocolate bar,-7.112393,4.152689,4.8174543
Areta,1.75422E+12,Snacking on chocolate bar,-7.102811,3.4112656,5.1755896
Areta,1.75422E+12,Snacking on chocolate bar,-7.0285487,5.584031,3.8316848
Areta,1.75422E+12,Snacking on chocolate bar,-7.0177684,5.502582,4.0832176
Areta,1.75422E+12,Snacking on chocolate bar,-7.0069885,-4.867761,5.9972634
Areta,1.75422E+12,Snacking on chocolate bar,-6.9962087,4.0520754,4.520406
Areta,1.75422E+12,Snacking on chocolate bar,-6.93632,-5.122887,5.0857563
Areta,1.75422E+12,Snacking on chocolate bar,-6.908771,4.8809366,4.078427
Areta,1.75422E+12,Snacking on chocolate bar,-6.8967934,2.8027954,5.803224
Areta,1.75422E+12,Snacking on chocolate bar,-6.887211,5.6834464,4.0796247
Areta,1.75422E+12,Snacking on chocolate bar,-6.8800244,-5.2055335,5.043834
Areta,1.75422E+12,Snacking on chocolate bar,-6.8321133,-2.933353,6.944704
Areta,1.75422E+12,Snacking on chocolate bar,-6.8321133,5.321718,4.1083713
Areta,1.75422E+12,Snacking on chocolate bar,-6.823729,-4.311993,5.679853
Areta,1.75422E+12,Snacking on chocolate bar,-6.765038,5.491802,4.1658645
Areta,1.75422E+12,Snacking on chocolate bar,-6.7446756,-5.187567,5.096536
Areta,1.75422E+12,Snacking on chocolate bar,-6.706347,4.4161997,4.4485393
Areta,1.75422E+12,Snacking on chocolate bar,-6.7027535,-2.7500932,6.626096
Areta,1.75422E+12,Snacking on chocolate bar,-6.6752048,-5.337289,5.1109095
Areta,1.75422E+12,Snacking on chocolate bar,-6.672809,1.2804223,6.445232
Areta,1.75422E+12,Snacking on chocolate bar,-6.6692157,-2.8626842,6.614118
Areta,1.75422E+12,Snacking on chocolate bar,-6.657238,-4.313191,5.7624993
Areta,1.75422E+12,Snacking on chocolate bar,-6.6548424,-4.6833034,6.1314144
Areta,1.75422E+12,Snacking on chocolate bar,-6.651249,-2.687809,6.6021404
Areta,1.75422E+12,Snacking on chocolate bar,-6.641667,-2.7225444,6.6356783
Areta,1.75422E+12,Snacking on chocolate bar,-6.6344805,-5.1516337,5.086954
Areta,1.75422E+12,Snacking on chocolate bar,-6.632085,-4.264082,5.7529173
Areta,1.75422E+12,Snacking on chocolate bar,-6.6165137,-5.0450315,6.343421
Areta,1.75422E+12,Snacking on chocolate bar,-6.6165137,-5.2438626,5.055812
Areta,1.75422E+12,Snacking on chocolate bar,-6.615316,0.48030812,6.641667
Areta,1.75422E+12,Snacking on chocolate bar,-6.5841737,-5.2857847,5.074976
Areta,1.75422E+12,Snacking on chocolate bar,-6.4428363,-5.3360915,4.9839454
Areta,1.75422E+12,Snacking on chocolate bar,-6.439243,-5.230687,4.988736
Areta,1.75422E+12,Snacking on chocolate bar,-6.4344516,-0.2575218,7.171084
Areta,1.75422E+12,Snacking on chocolate bar,-6.3841453,-5.350465,4.9240565
Areta,1.75422E+12,Snacking on chocolate bar,-6.2655654,-4.5659213,6.741082
Areta,1.75422E+12,Snacking on chocolate bar,-6.261972,4.4485393,5.3875957
Areta,1.75422E+12,Snacking on chocolate bar,-6.2380166,-0.8863541,7.5316143
Areta,1.75422E+12,Snacking on chocolate bar,-6.1565676,-1.9703412,8.149667
Areta,1.75422E+12,Snacking on chocolate bar,-6.1038656,-4.7216325,6.679996
Areta,1.75422E+12,Snacking on chocolate bar,-6.093086,-2.5081425,8.402397
Areta,1.75422E+12,Snacking on chocolate bar,-6.02601,-3.1070304,8.503011
Areta,1.75422E+12,Snacking on chocolate bar,-6.024812,-1.7235994,7.0644817
Areta,1.75422E+12,Snacking on chocolate bar,-5.973308,-3.1609304,8.27184
Areta,1.75422E+12,Snacking on chocolate bar,-5.936177,-3.2184236,7.6909184
Areta,1.75422E+12,Snacking on chocolate bar,-5.905035,-3.1980615,7.920892
Areta,1.75422E+12,Snacking on chocolate bar,-5.891859,-3.8197072,6.8261247
Areta,1.75422E+12,Snacking on chocolate bar,-5.8163996,-3.493912,6.759049
Areta,1.75422E+12,Snacking on chocolate bar,-5.8092127,-3.4579787,7.41543
Areta,1.75422E+12,Snacking on chocolate bar,-5.7948394,-3.7538295,7.457352
Areta,1.75422E+12,Snacking on chocolate bar,-5.780466,-3.9155293,7.4034524
Areta,1.75422E+12,Snacking on chocolate bar,-5.775675,-3.3190367,7.2525325
Areta,1.75422E+12,Snacking on chocolate bar,-5.772082,-3.371739,6.7386866
Areta,1.75422E+12,Snacking on chocolate bar,-5.7577085,-3.5202632,7.308828
Areta,1.75422E+12,Snacking on chocolate bar,-5.7409396,-3.4148588,6.834509
Areta,1.75422E+12,Snacking on chocolate bar,-5.7157865,-3.1501505,7.4980764
Areta,1.75422E+12,Snacking on chocolate bar,-5.6942263,-2.6674469,7.793927
Areta,1.75422E+12,Snacking on chocolate bar,-5.6678753,-2.873464,7.410639
Areta,1.75422E+12,Snacking on chocolate bar,-5.663084,-3.0651083,7.4286056
Areta,1.75422E+12,Snacking on chocolate bar,-5.6570954,-3.5717676,6.985429
Areta,1.75422E+12,Snacking on chocolate bar,-3.1585348,2.3548272,9.519922
Areta,1.75422E+12,Snacking on chocolate bar,-8.604821,-0.48270366,4.8150587
Areta,1.75422E+12,Snacking on chocolate bar,-8.514988,-0.17008416,5.055812
Areta,1.75422E+12,Snacking on chocolate bar,-8.378442,-0.41203487,4.7683454
Areta,1.75422E+12,Snacking on chocolate bar,-8.33652,-0.24434626,4.8605742
Areta,1.75422E+12,Snacking on chocolate bar,-8.3017845,3.702325,4.001769
Areta,1.75422E+12,Snacking on chocolate bar,-8.249083,-0.32579502,4.8378167
Areta,1.75422E+12,Snacking on chocolate bar,-8.0274935,4.137118,3.5933275
Areta,1.75422E+12,Snacking on chocolate bar,-7.8777714,0.067075446,4.583888
Areta,1.75422E+12,Snacking on chocolate bar,-7.8669915,3.31185,3.8017404
Areta,1.75422E+12,Snacking on chocolate bar,-7.7915316,2.6267223,4.534779
Areta,1.75422E+12,Snacking on chocolate bar,-7.659776,-0.9079141,5.9697146
Areta,1.75422E+12,Snacking on chocolate bar,-7.614261,-1.0276916,5.4558687
Areta,1.75422E+12,Snacking on chocolate bar,-7.574734,1.4576932,4.85219
Areta,1.75422E+12,Snacking on chocolate bar,-7.4118366,-0.14972198,7.053702
Areta,1.75422E+12,Snacking on chocolate bar,-7.3651237,0.9127052,5.3241134
Areta,1.75422E+12,Snacking on chocolate bar,-7.304037,-2.3751895,3.8244982
Areta,1.75422E+12,Snacking on chocolate bar,-7.2273793,-1.042065,6.9746485
Areta,1.75422E+12,Snacking on chocolate bar,-7.207017,-4.2844443,4.8162565
Areta,1.75422E+12,Snacking on chocolate bar,-7.0752616,0.09821762,6.88242
Areta,1.75422E+12,Snacking on chocolate bar,-7.0069885,-4.2065887,3.4663632
Areta,1.75422E+12,Snacking on chocolate bar,-6.972253,-3.1226015,6.4140897
Areta,1.75422E+12,Snacking on chocolate bar,-6.9494953,-6.8201356,4.985143
Areta,1.75422E+12,Snacking on chocolate bar,-6.9231443,-3.8029382,6.4835606
Areta,1.75422E+12,Snacking on chocolate bar,-6.919551,0,7.171084
Areta,1.75422E+12,Snacking on chocolate bar,-6.9003863,-1.8829036,6.2236433
Areta,1.75422E+12,Snacking on chocolate bar,-6.8788266,-1.063625,6.2428074
Areta,1.75422E+12,Snacking on chocolate bar,-6.840498,0.24314849,6.3925295
Areta,1.75422E+12,Snacking on chocolate bar,-6.8213334,-0.84443194,6.665622
Areta,1.75422E+12,Snacking on chocolate bar,-6.8093557,-1.3463,6.005648
Areta,1.75422E+12,Snacking on chocolate bar,-6.769829,0.28387287,6.8548713
Areta,1.75422E+12,Snacking on chocolate bar,-6.765038,0.30423507,7.3016415
Areta,1.75422E+12,Snacking on chocolate bar,-6.757851,-0.5378013,6.0367904
Areta,1.75422E+12,Snacking on chocolate bar,-6.706347,-6.1685457,5.005505
Areta,1.75422E+12,Snacking on chocolate bar,-6.7027535,-2.944133,6.6009426
Areta,1.75422E+12,Snacking on chocolate bar,-6.66682,-8.005934,2.4554405
Areta,1.75422E+12,Snacking on chocolate bar,-6.663227,-5.738544,6.3841453
Areta,1.75422E+12,Snacking on chocolate bar,-6.630887,-2.2134898,6.271554
Areta,1.75422E+12,Snacking on chocolate bar,-6.629689,-0.039526604,6.507516
Areta,1.75422E+12,Snacking on chocolate bar,-6.6225023,0.2132041,6.918353
Areta,1.75422E+12,Snacking on chocolate bar,-6.621305,0.083844304,7.8681893
Areta,1.75422E+12,Snacking on chocolate bar,-6.6105247,-5.6235576,5.213918
Areta,1.75422E+12,Snacking on chocolate bar,-6.609327,-1.502011,5.754115
Areta,1.75422E+12,Snacking on chocolate bar,-6.6009426,0.1485242,7.186655
Areta,1.75422E+12,Snacking on chocolate bar,-6.5590205,0.47431922,7.2681036
Areta,1.75422E+12,Snacking on chocolate bar,-6.5338674,-6.9962087,4.5659213
Areta,1.75422E+12,Snacking on chocolate bar,-6.503923,-5.610382,5.9757037
Areta,1.75422E+12,Snacking on chocolate bar,-6.4679894,-2.612349,5.803224
Areta,1.75422E+12,Snacking on chocolate bar,-6.465594,-3.3417945,5.647513
Areta,1.75422E+12,Snacking on chocolate bar,-6.459605,-4.4748907,5.423529
Areta,1.75422E+12,Snacking on chocolate bar,-6.427265,-5.289378,5.2702136
Areta,1.75422E+12,Snacking on chocolate bar,-6.3985186,-3.6088986,7.080053
Areta,1.75422E+12,Snacking on chocolate bar,-6.309883,-4.0856133,5.787653
Areta,1.75422E+12,Snacking on chocolate bar,-6.294312,-3.558592,6.983033
Areta,1.75422E+12,Snacking on chocolate bar,-6.251192,-2.7393134,7.585514
Areta,1.75422E+12,Snacking on chocolate bar,-6.217654,-3.4148588,7.052504
Areta,1.75422E+12,Snacking on chocolate bar,-6.1481833,-5.5157576,5.713391
Areta,1.75422E+12,Snacking on chocolate bar,-6.09069,-3.569372,8.329333
Areta,1.75422E+12,Snacking on chocolate bar,-6.0451746,0.28387287,7.7663784
Areta,1.75422E+12,Snacking on chocolate bar,-6.0236144,-5.2115226,4.898903
Areta,1.75422E+12,Snacking on chocolate bar,-6.022417,-3.2555547,7.160304
Areta,1.75422E+12,Snacking on chocolate bar,-6.0020547,-5.3660355,5.1636114
Areta,1.75422E+12,Snacking on chocolate bar,-5.93977,-7.6813364,1.5115931
Areta,1.75422E+12,Snacking on chocolate bar,-5.840355,-3.232797,7.319608
Areta,1.75422E+12,Snacking on chocolate bar,-5.8331685,-3.2495658,8.440726
Areta,1.75422E+12,Snacking on chocolate bar,-5.7744775,-7.401057,1.8194215
Areta,1.75422E+12,Snacking on chocolate bar,-5.7577085,-3.435221,7.287268
Areta,1.75422E+12,Snacking on chocolate bar,-5.7421374,-7.7927294,1.763126
Areta,1.75422E+12,Snacking on chocolate bar,-5.630744,-3.286697,7.4501657
Areta,1.75422E+12,Snacking on chocolate bar,-5.621162,-3.2040503,8.14248
Areta,1.75422E+12,Snacking on chocolate bar,-5.551691,-3.280708,7.3974633
Areta,1.75422E+12,Snacking on chocolate bar,-5.4558687,-3.1657214,7.5040655
Areta,1.75422E+12,Snacking on chocolate bar,-5.4199357,-2.6530735,7.7891364
Areta,1.75422E+12,Snacking on chocolate bar,-5.3947825,-2.8650799,7.7891364
Areta,1.75422E+12,Snacking on chocolate bar,-5.3313003,-3.066306,7.852618
Areta,1.75422E+12,Snacking on chocolate bar,-3.804136,3.2304015,8.97733
Areta,1.75422E+12,Snacking on chocolate bar,-1.902068,4.78751,8.281422
Areta,1.75422E+12,Snacking on chocolate bar,-1.474462,4.79829,8.025098
Areta,1.75422E+12,Snacking on chocolate bar,-8.300587,-1.0432627,5.0426364
Areta,1.75422E+12,Snacking on chocolate bar,-8.197577,-1.0851849,5.0246696
Areta,1.75422E+12,Snacking on chocolate bar,-8.170029,-1.3774422,5.166007
Areta,1.75422E+12,Snacking on chocolate bar,-8.126909,-1.36786,5.1863694
Areta,1.75422E+12,Snacking on chocolate bar,-7.9316716,-1.5451308,5.1755896
Areta,1.75422E+12,Snacking on chocolate bar,-7.821476,-0.8384431,5.8439484
Areta,1.75422E+12,Snacking on chocolate bar,-7.761587,-0.8635964,6.05835
Areta,1.75422E+12,Snacking on chocolate bar,-7.7232585,-4.523999,5.5337243
Areta,1.75422E+12,Snacking on chocolate bar,-7.693314,-3.1273928,4.7827187
Areta,1.75422E+12,Snacking on chocolate bar,-7.629832,-1.3163556,5.0354495
Areta,1.75422E+12,Snacking on chocolate bar,-7.6106677,-3.6616006,5.4402976
Areta,1.75422E+12,Snacking on chocolate bar,-7.593899,-4.398233,4.659348
Areta,1.75422E+12,Snacking on chocolate bar,-7.565152,-1.4996153,4.6725235
Areta,1.75422E+12,Snacking on chocolate bar,-7.548383,-1.9655502,4.558735
Areta,1.75422E+12,Snacking on chocolate bar,-7.516043,-0.68393,6.024812
Areta,1.75422E+12,Snacking on chocolate bar,-7.4872966,-1.5966352,5.1276784
Areta,1.75422E+12,Snacking on chocolate bar,-7.3124213,-6.3757606,4.162271
Areta,1.75422E+12,Snacking on chocolate bar,-7.3004436,-0.9821762,5.68704
Areta,1.75422E+12,Snacking on chocolate bar,-7.2920594,-4.803081,4.210182
Areta,1.75422E+12,Snacking on chocolate bar,-7.277686,2.8782554,5.4534736
Areta,1.75422E+12,Snacking on chocolate bar,-7.270499,-4.1850286,4.616228
Areta,1.75422E+12,Snacking on chocolate bar,-7.223786,-1.3079712,5.6079865
Areta,1.75422E+12,Snacking on chocolate bar,-7.222588,-2.9046063,4.894112
Areta,1.75422E+12,Snacking on chocolate bar,-7.0021973,-3.922716,4.6785126
Areta,1.75422E+12,Snacking on chocolate bar,-6.892002,-4.65815,4.6186237
Areta,1.75422E+12,Snacking on chocolate bar,-6.8884087,-6.983033,3.2759168
Areta,1.75422E+12,Snacking on chocolate bar,-6.7458735,3.1908748,5.508571
Areta,1.75422E+12,Snacking on chocolate bar,-6.6764026,-5.6762595,4.371882
Areta,1.75422E+12,Snacking on chocolate bar,-6.5949535,-6.9806376,3.1369748
Areta,1.75422E+12,Snacking on chocolate bar,-6.556625,-6.421276,4.829432
Areta,1.75422E+12,Snacking on chocolate bar,-6.5111094,-5.7097974,4.7036657
Areta,1.75422E+12,Snacking on chocolate bar,-6.470385,-6.8740354,2.6207335
Areta,1.75422E+12,Snacking on chocolate bar,-6.3925295,-6.88242,3.0651083
Areta,1.75422E+12,Snacking on chocolate bar,-6.390134,-0.9534296,8.268247
Areta,1.75422E+12,Snacking on chocolate bar,-6.386541,-6.0607457,4.3467283
Areta,1.75422E+12,Snacking on chocolate bar,-6.3829474,-5.306147,5.113305
Areta,1.75422E+12,Snacking on chocolate bar,-6.347014,-6.396123,4.856981
Areta,1.75422E+12,Snacking on chocolate bar,-6.3350363,-7.0345373,4.868959
Areta,1.75422E+12,Snacking on chocolate bar,-6.2595763,-5.8942547,4.9072876
Areta,1.75422E+12,Snacking on chocolate bar,-6.1637545,-6.538658,4.3431354
Areta,1.75422E+12,Snacking on chocolate bar,-6.158963,-5.8786836,4.78751
Areta,1.75422E+12,Snacking on chocolate bar,-6.150579,-6.784202,4.2065887
Areta,1.75422E+12,Snacking on chocolate bar,-6.0355926,-6.824927,4.4197927
Areta,1.75422E+12,Snacking on chocolate bar,-5.9493527,-6.941111,4.4042215
Areta,1.75422E+12,Snacking on chocolate bar,-5.754115,-7.8466296,4.6713257
Areta,1.75422E+12,Snacking on chocolate bar,-5.664282,-7.0656796,4.482077
Areta,1.75422E+12,Snacking on chocolate bar,-5.6223598,-8.270642,4.7419944
Areta,1.75422E+12,Snacking on chocolate bar,-5.497791,-7.390277,4.365893
Areta,1.75422E+12,Snacking on chocolate bar,-5.3360915,-6.9866266,4.1239424
Areta,1.75422E+12,Snacking on chocolate bar,-5.3205204,-7.010582,4.137118
Areta,1.75422E+12,Snacking on chocolate bar,-2.1571944,3.2459724,8.759335
Areta,1.75422E+12,Snacking on chocolate bar,0.044317707,5.7505217,7.7759604
Areta,1.75422E+12,Snacking on chocolate bar,-9.491176,0.027548844,2.431485
Areta,1.75422E+12,Snacking on chocolate bar,-9.469616,-0.3964638,2.3524318
Areta,1.75422E+12,Snacking on chocolate bar,-9.43488,0.17008416,2.4063315
Areta,1.75422E+12,Snacking on chocolate bar,-9.431287,-0.3868816,2.3356628
Areta,1.75422E+12,Snacking on chocolate bar,-9.419309,0.039526604,2.5356915
Areta,1.75422E+12,Snacking on chocolate bar,-9.389364,-0.10660205,2.4422648
Areta,1.75422E+12,Snacking on chocolate bar,-9.359421,-0.56295466,2.3332672
Areta,1.75422E+12,Snacking on chocolate bar,-9.319894,-0.69470996,2.14881
Areta,1.75422E+12,Snacking on chocolate bar,-9.318696,-0.019164413,2.457836
Areta,1.75422E+12,Snacking on chocolate bar,-9.232456,-0.10061317,3.0782838
Areta,1.75422E+12,Snacking on chocolate bar,-9.222874,-0.16169974,3.2208192
Areta,1.75422E+12,Snacking on chocolate bar,-9.105492,-0.6971055,2.2182808
Areta,1.75422E+12,Snacking on chocolate bar,-9.021647,-1.7355772,2.2697852
Areta,1.75422E+12,Snacking on chocolate bar,-8.990505,-0.3761016,3.3226302
Areta,1.75422E+12,Snacking on chocolate bar,-8.972539,-1.4325399,2.173963
Areta,1.75422E+12,Snacking on chocolate bar,-8.971341,-2.8662775,2.8710687
Areta,1.75422E+12,Snacking on chocolate bar,-8.904265,-1.9643524,2.7872243
Areta,1.75422E+12,Snacking on chocolate bar,-8.4131775,-4.315586,2.490176
Areta,1.75422E+12,Snacking on chocolate bar,-8.32574,-4.391046,2.6518757
Areta,1.75422E+12,Snacking on chocolate bar,-8.2934,-3.782576,1.9966923
Areta,1.75422E+12,Snacking on chocolate bar,-8.281422,-5.1444473,2.297334
Areta,1.75422E+12,Snacking on chocolate bar,-8.0274935,-3.9095402,4.5886793
Areta,1.75422E+12,Snacking on chocolate bar,-8.022702,-5.9265947,2.2901473
Areta,1.75422E+12,Snacking on chocolate bar,-8.011923,-3.5418231,4.371882
Areta,1.75422E+12,Snacking on chocolate bar,-8.007132,-6.406903,2.5824046
Areta,1.75422E+12,Snacking on chocolate bar,-7.9747915,-4.0317135,4.7060614
Areta,1.75422E+12,Snacking on chocolate bar,-7.9472427,-6.581778,2.5584493
Areta,1.75422E+12,Snacking on chocolate bar,-7.940056,-6.4092984,-0.8612008
Areta,1.75422E+12,Snacking on chocolate bar,-7.861003,-3.4927144,4.231742
Areta,1.75422E+12,Snacking on chocolate bar,-7.767576,-5.713391,2.2063031
Areta,1.75422E+12,Snacking on chocolate bar,-7.7555985,-6.107459,-0.4910881
Areta,1.75422E+12,Snacking on chocolate bar,-7.752005,-5.3564534,2.1619854
Areta,1.75422E+12,Snacking on chocolate bar,-7.7412252,-5.3971777,2.164381
Areta,1.75422E+12,Snacking on chocolate bar,-7.7412252,-5.9445615,0.5509769
Areta,1.75422E+12,Snacking on chocolate bar,-7.736434,-4.131129,4.4593196
Areta,1.75422E+12,Snacking on chocolate bar,-7.719665,-6.1637545,-0.6539856
Areta,1.75422E+12,Snacking on chocolate bar,-7.676545,-6.0116367,-0.124568686
Areta,1.75422E+12,Snacking on chocolate bar,-7.650194,-5.6918306,2.3620138
Areta,1.75422E+12,Snacking on chocolate bar,-7.614261,-6.1481833,-0.25871956
Areta,1.75422E+12,Snacking on chocolate bar,-7.599888,-5.619964,2.3476405
Areta,1.75422E+12,Snacking on chocolate bar,-7.5903053,-5.567262,2.3368607
Areta,1.75422E+12,Snacking on chocolate bar,-6.726709,5.781664,3.8999581
Areta,1.75422E+12,Snacking on chocolate bar,-6.380552,5.8607173,4.3036084
Areta,1.75422E+12,Snacking on chocolate bar,-6.118239,6.4931426,4.1383157
Areta,1.75422E+12,Snacking on chocolate bar,-6.081108,6.066735,4.3299594
Areta,1.75422E+12,Snacking on chocolate bar,-6.048768,6.353003,3.9334958
Areta,1.75422E+12,Snacking on chocolate bar,-1.9356058,3.7442472,9.784631
Areta,1.75422E+12,Snacking on chocolate bar,-0.4419793,5.594811,8.629974
Areta,1.75422E+12,Snacking on chocolate bar,-0.20242411,6.277543,8.45989
Areta,1.75422E+12,Snacking on chocolate bar,-0.19523746,5.973308,7.7819495
Areta,1.75422E+12,Snacking on chocolate bar,-8.846772,0.67315,4.1850286
Areta,1.75422E+12,Snacking on chocolate bar,-8.828806,0.52462584,4.3275642
Areta,1.75422E+12,Snacking on chocolate bar,-8.803653,0.03713105,4.076031
Areta,1.75422E+12,Snacking on chocolate bar,-8.788081,0.9366607,4.1263375
Areta,1.75422E+12,Snacking on chocolate bar,-8.737775,1.3654644,4.323971
Areta,1.75422E+12,Snacking on chocolate bar,-8.689863,0.7174677,4.1766443
Areta,1.75422E+12,Snacking on chocolate bar,-8.548526,0.8037076,4.0640535
Areta,1.75422E+12,Snacking on chocolate bar,-8.483846,-4.370684,4.8234434
Areta,1.75422E+12,Snacking on chocolate bar,-8.437133,0.32938835,3.7466428
Areta,1.75422E+12,Snacking on chocolate bar,-8.2395,-0.88276076,4.272466
Areta,1.75422E+12,Snacking on chocolate bar,-8.214347,-4.969572,3.6580074
Areta,1.75422E+12,Snacking on chocolate bar,-8.208358,-1.0480539,4.1838307
Areta,1.75422E+12,Snacking on chocolate bar,-8.203567,-3.0195928,5.040241
Areta,1.75422E+12,Snacking on chocolate bar,-8.1580515,1.0564383,4.0245266
Areta,1.75422E+12,Snacking on chocolate bar,-8.152062,-4.8581786,4.3299594
Areta,1.75422E+12,Snacking on chocolate bar,-8.152062,-2.2458296,4.8665633
Areta,1.75422E+12,Snacking on chocolate bar,-8.128107,-1.8661348,3.8879802
Areta,1.75422E+12,Snacking on chocolate bar,-7.989165,-4.7791257,4.262884
Areta,1.75422E+12,Snacking on chocolate bar,-7.920892,-4.8761454,4.307202
Areta,1.75422E+12,Snacking on chocolate bar,-7.843036,-4.7731366,4.104778
Areta,1.75422E+12,Snacking on chocolate bar,-7.8406405,-6.3649807,3.1836882
Areta,1.75422E+12,Snacking on chocolate bar,-7.8238716,-0.68153447,4.2844443
Areta,1.75422E+12,Snacking on chocolate bar,-7.821476,0.07905321,4.1335244
Areta,1.75422E+12,Snacking on chocolate bar,-7.7915316,-6.811751,2.874662
Areta,1.75422E+12,Snacking on chocolate bar,-7.7771583,-7.1087995,2.9525175
Areta,1.75422E+12,Snacking on chocolate bar,-7.7567964,0.003593328,3.9921868
Areta,1.75422E+12,Snacking on chocolate bar,-7.7448187,-4.685699,4.262884
Areta,1.75422E+12,Snacking on chocolate bar,-7.735236,-3.446001,3.6592052
Areta,1.75422E+12,Snacking on chocolate bar,-7.7136765,-4.8006854,4.2760596
Areta,1.75422E+12,Snacking on chocolate bar,-7.7064896,-4.531186,4.1239424
Areta,1.75422E+12,Snacking on chocolate bar,-7.345959,-5.8283772,2.8027954
